[2019-06-23 17:07:40,065][DEBUG]:  ResNet34 | train set size:286x16 | val set size:158x16 | input size:(64, 64) | class num:62 | lr: 0.010000
[2019-06-23 17:08:07,272][INFO]: ResNet34 | epoch:1/100 | tol_epoch:1 | loss:13.1447 | acc: 48.9% | val_loss:4.9038 | val_acc:79.5238% | lr:0.009986 | time: 27s207ms
[2019-06-23 17:20:37,380][INFO]: ResNet34 | epoch:31/100 | tol_epoch:31 | loss:0.0021 | acc:100.0% | val_loss:1.4991 | val_acc:95.7937% | lr:0.004490 | time: 24s897ms
[2019-06-23 17:21:02,268][INFO]: ResNet34 | epoch:32/100 | tol_epoch:32 | loss:0.0015 | acc:100.0% | val_loss:1.4559 | val_acc:95.9524% | lr:0.004231 | time: 24s887ms
[2019-06-23 17:21:27,157][INFO]: ResNet34 | epoch:33/100 | tol_epoch:33 | loss:0.0026 | acc:100.0% | val_loss:1.4548 | val_acc:96.1508% | lr:0.003973 | time: 24s887ms
[2019-06-23 17:21:52,104][INFO]: ResNet34 | epoch:34/100 | tol_epoch:34 | loss:0.0010 | acc:100.0% | val_loss:1.5108 | val_acc:95.9524% | lr:0.003719 | time: 24s946ms
[2019-06-23 17:22:16,924][INFO]: ResNet34 | epoch:35/100 | tol_epoch:35 | loss:0.0017 | acc:100.0% | val_loss:1.4939 | val_acc:96.1111% | lr:0.003468 | time: 24s818ms
[2019-06-23 17:22:42,157][INFO]: ResNet34 | epoch:36/100 | tol_epoch:36 | loss:0.0014 | acc:100.0% | val_loss:1.4983 | val_acc:96.1905% | lr:0.003221 | time: 24s931ms
[2019-06-23 17:23:07,163][INFO]: ResNet34 | epoch:37/100 | tol_epoch:37 | loss:0.0014 | acc:100.0% | val_loss:1.5043 | val_acc:96.1111% | lr:0.002979 | time: 25s5ms
[2019-06-23 17:23:32,169][INFO]: ResNet34 | epoch:38/100 | tol_epoch:38 | loss:0.0010 | acc:100.0% | val_loss:1.5193 | val_acc:95.8730% | lr:0.002743 | time: 25s4ms
[2019-06-23 17:23:57,185][INFO]: ResNet34 | epoch:39/100 | tol_epoch:39 | loss:0.0010 | acc:100.0% | val_loss:1.5828 | val_acc:95.5952% | lr:0.002513 | time: 25s14ms
[2019-06-23 17:24:22,107][INFO]: ResNet34 | epoch:40/100 | tol_epoch:40 | loss:0.0016 | acc:100.0% | val_loss:1.5380 | val_acc:96.0317% | lr:0.002289 | time: 24s921ms
[2019-06-23 17:24:47,218][INFO]: ResNet34 | epoch:41/100 | tol_epoch:41 | loss:0.0011 | acc:100.0% | val_loss:1.5233 | val_acc:95.7540% | lr:0.002074 | time: 24s816ms
[2019-06-23 17:25:12,104][INFO]: ResNet34 | epoch:42/100 | tol_epoch:42 | loss:0.0010 | acc:100.0% | val_loss:1.4594 | val_acc:96.3492% | lr:0.001866 | time: 24s885ms
[2019-06-23 17:25:37,185][INFO]: ResNet34 | epoch:43/100 | tol_epoch:43 | loss:0.0009 | acc:100.0% | val_loss:1.5433 | val_acc:95.7937% | lr:0.001667 | time: 25s79ms
[2019-06-23 17:26:02,072][INFO]: ResNet34 | epoch:44/100 | tol_epoch:44 | loss:0.0046 | acc:100.0% | val_loss:1.4912 | val_acc:95.9524% | lr:0.001477 | time: 24s885ms
[2019-06-23 17:26:26,862][INFO]: ResNet34 | epoch:45/100 | tol_epoch:45 | loss:0.0019 | acc:100.0% | val_loss:1.5476 | val_acc:95.7540% | lr:0.001296 | time: 24s789ms
[2019-06-23 17:26:52,083][INFO]: ResNet34 | epoch:46/100 | tol_epoch:46 | loss:0.0019 | acc:100.0% | val_loss:1.5500 | val_acc:95.8333% | lr:0.001126 | time: 24s916ms
[2019-06-23 17:27:17,037][INFO]: ResNet34 | epoch:47/100 | tol_epoch:47 | loss:0.0010 | acc:100.0% | val_loss:1.5069 | val_acc:96.0714% | lr:0.000967 | time: 24s952ms
[2019-06-23 17:27:41,966][INFO]: ResNet34 | epoch:48/100 | tol_epoch:48 | loss:0.0010 | acc:100.0% | val_loss:1.5822 | val_acc:95.4762% | lr:0.000818 | time: 24s928ms
[2019-06-23 17:28:06,897][INFO]: ResNet34 | epoch:49/100 | tol_epoch:49 | loss:0.0008 | acc:100.0% | val_loss:1.6046 | val_acc:95.7143% | lr:0.000681 | time: 24s930ms
[2019-06-23 17:28:31,829][INFO]: ResNet34 | epoch:50/100 | tol_epoch:50 | loss:0.0013 | acc:100.0% | val_loss:1.5135 | val_acc:95.9524% | lr:0.000556 | time: 24s930ms
[2019-06-23 17:28:56,791][INFO]: ResNet34 | epoch:51/100 | tol_epoch:51 | loss:0.0008 | acc:100.0% | val_loss:1.5696 | val_acc:95.7143% | lr:0.000443 | time: 24s659ms
[2019-06-23 17:29:21,447][INFO]: ResNet34 | epoch:52/100 | tol_epoch:52 | loss:0.0010 | acc:100.0% | val_loss:1.5417 | val_acc:95.7937% | lr:0.000343 | time: 24s655ms
[2019-06-23 17:29:46,199][INFO]: ResNet34 | epoch:53/100 | tol_epoch:53 | loss:0.0009 | acc:100.0% | val_loss:1.5231 | val_acc:95.9524% | lr:0.000255 | time: 24s751ms
[2019-06-23 17:30:10,881][INFO]: ResNet34 | epoch:54/100 | tol_epoch:54 | loss:0.0009 | acc:100.0% | val_loss:1.5758 | val_acc:95.7937% | lr:0.000180 | time: 24s681ms
[2019-06-23 17:30:35,500][INFO]: ResNet34 | epoch:55/100 | tol_epoch:55 | loss:0.0012 | acc:100.0% | val_loss:1.5994 | val_acc:95.5952% | lr:0.000119 | time: 24s617ms
[2019-06-23 17:31:00,351][INFO]: ResNet34 | epoch:56/100 | tol_epoch:56 | loss:0.0008 | acc:100.0% | val_loss:1.5850 | val_acc:95.5556% | lr:0.000070 | time: 24s553ms
[2019-06-23 17:31:25,018][INFO]: ResNet34 | epoch:57/100 | tol_epoch:57 | loss:0.0008 | acc:100.0% | val_loss:1.5261 | val_acc:95.8730% | lr:0.000035 | time: 24s665ms
[2019-06-23 17:31:49,660][INFO]: ResNet34 | epoch:58/100 | tol_epoch:58 | loss:0.0014 | acc:100.0% | val_loss:1.5347 | val_acc:95.7540% | lr:0.000012 | time: 24s640ms
[2019-06-23 17:32:14,237][INFO]: ResNet34 | epoch:59/100 | tol_epoch:59 | loss:0.0010 | acc:100.0% | val_loss:1.5726 | val_acc:95.8730% | lr:0.000002 | time: 24s576ms
[2019-06-23 17:32:38,908][INFO]: ResNet34 | epoch:60/100 | tol_epoch:60 | loss:0.0020 | acc:100.0% | val_loss:1.5481 | val_acc:95.8730% | lr:0.000000 | time: 24s668ms
[2019-06-23 17:33:03,782][INFO]: ResNet34 | epoch:61/100 | tol_epoch:61 | loss:0.0013 | acc:100.0% | val_loss:1.5746 | val_acc:95.5556% | lr:0.000014 | time: 24s590ms
[2019-06-23 17:33:29,001][INFO]: ResNet34 | epoch:62/100 | tol_epoch:62 | loss:0.0009 | acc:100.0% | val_loss:1.5453 | val_acc:95.5952% | lr:0.000109 | time: 25s218ms
[2019-06-23 17:33:53,755][INFO]: ResNet34 | epoch:63/100 | tol_epoch:63 | loss:0.0012 | acc:100.0% | val_loss:1.6033 | val_acc:95.6746% | lr:0.000138 | time: 24s753ms
[2019-06-23 17:34:18,705][INFO]: ResNet34 | epoch:64/100 | tol_epoch:64 | loss:0.0020 | acc:100.0% | val_loss:1.5682 | val_acc:95.7143% | lr:0.000194 | time: 24s948ms
[2019-06-23 17:34:43,984][INFO]: ResNet34 | epoch:65/100 | tol_epoch:65 | loss:0.0009 | acc:100.0% | val_loss:1.5301 | val_acc:95.9524% | lr:0.000266 | time: 25s277ms
[2019-06-23 17:35:09,233][INFO]: ResNet34 | epoch:66/100 | tol_epoch:66 | loss:0.0009 | acc:100.0% | val_loss:1.5269 | val_acc:95.7937% | lr:0.000352 | time: 24s940ms
[2019-06-23 17:35:33,957][INFO]: ResNet34 | epoch:67/100 | tol_epoch:67 | loss:0.0014 | acc:100.0% | val_loss:1.5401 | val_acc:95.7540% | lr:0.000451 | time: 24s723ms
[2019-06-23 17:35:58,699][INFO]: ResNet34 | epoch:68/100 | tol_epoch:68 | loss:0.0015 | acc:100.0% | val_loss:1.5674 | val_acc:95.8333% | lr:0.000563 | time: 24s740ms
[2019-06-23 17:36:23,514][INFO]: ResNet34 | epoch:69/100 | tol_epoch:69 | loss:0.0010 | acc:100.0% | val_loss:1.5360 | val_acc:95.8730% | lr:0.000687 | time: 24s813ms
[2019-06-23 17:36:48,204][INFO]: ResNet34 | epoch:70/100 | tol_epoch:70 | loss:0.0010 | acc:100.0% | val_loss:1.5440 | val_acc:95.7937% | lr:0.000823 | time: 24s688ms
[2019-06-23 17:37:13,285][INFO]: ResNet34 | epoch:71/100 | tol_epoch:71 | loss:0.0010 | acc:100.0% | val_loss:1.5250 | val_acc:95.9524% | lr:0.000971 | time: 24s781ms
[2019-06-23 17:37:38,026][INFO]: ResNet34 | epoch:72/100 | tol_epoch:72 | loss:0.0008 | acc:100.0% | val_loss:1.5550 | val_acc:95.8333% | lr:0.001130 | time: 24s740ms
[2019-06-23 17:38:02,849][INFO]: ResNet34 | epoch:73/100 | tol_epoch:73 | loss:0.0009 | acc:100.0% | val_loss:1.5502 | val_acc:95.9127% | lr:0.001300 | time: 24s821ms
[2019-06-23 17:38:27,588][INFO]: ResNet34 | epoch:74/100 | tol_epoch:74 | loss:0.0008 | acc:100.0% | val_loss:1.5390 | val_acc:95.8730% | lr:0.001480 | time: 24s737ms
[2019-06-23 17:38:52,466][INFO]: ResNet34 | epoch:75/100 | tol_epoch:75 | loss:0.0031 | acc:100.0% | val_loss:1.6840 | val_acc:95.2381% | lr:0.001670 | time: 24s877ms
[2019-06-23 17:39:17,602][INFO]: ResNet34 | epoch:76/100 | tol_epoch:76 | loss:0.0011 | acc:100.0% | val_loss:1.5907 | val_acc:95.7540% | lr:0.001869 | time: 24s842ms
[2019-06-23 17:39:42,374][INFO]: ResNet34 | epoch:77/100 | tol_epoch:77 | loss:0.0009 | acc:100.0% | val_loss:1.6556 | val_acc:95.6349% | lr:0.002076 | time: 24s770ms
[2019-06-23 17:40:07,128][INFO]: ResNet34 | epoch:78/100 | tol_epoch:78 | loss:0.0014 | acc:100.0% | val_loss:1.6421 | val_acc:95.3968% | lr:0.002292 | time: 24s753ms
[2019-06-23 17:40:31,963][INFO]: ResNet34 | epoch:79/100 | tol_epoch:79 | loss:0.0008 | acc:100.0% | val_loss:1.5857 | val_acc:95.5556% | lr:0.002515 | time: 24s833ms
[2019-06-23 17:40:57,203][INFO]: ResNet34 | epoch:80/100 | tol_epoch:80 | loss:0.0008 | acc:100.0% | val_loss:1.5733 | val_acc:95.6746% | lr:0.002745 | time: 25s238ms
[2019-06-23 17:41:22,346][INFO]: ResNet34 | epoch:81/100 | tol_epoch:81 | loss:0.0011 | acc:100.0% | val_loss:1.6329 | val_acc:95.5159% | lr:0.002981 | time: 24s825ms
[2019-06-23 17:41:47,215][INFO]: ResNet34 | epoch:82/100 | tol_epoch:82 | loss:0.0017 | acc:100.0% | val_loss:1.5850 | val_acc:95.7143% | lr:0.003223 | time: 24s868ms
[2019-06-23 17:42:11,997][INFO]: ResNet34 | epoch:83/100 | tol_epoch:83 | loss:0.0011 | acc:100.0% | val_loss:1.5706 | val_acc:95.7540% | lr:0.003470 | time: 24s780ms
[2019-06-23 17:42:36,736][INFO]: ResNet34 | epoch:84/100 | tol_epoch:84 | loss:0.0007 | acc:100.0% | val_loss:1.5974 | val_acc:95.7540% | lr:0.003721 | time: 24s738ms
[2019-06-23 17:43:01,516][INFO]: ResNet34 | epoch:85/100 | tol_epoch:85 | loss:0.0010 | acc:100.0% | val_loss:1.6213 | val_acc:95.8333% | lr:0.003975 | time: 24s778ms
[2019-06-23 17:43:26,544][INFO]: ResNet34 | epoch:86/100 | tol_epoch:86 | loss:0.0008 | acc:100.0% | val_loss:1.5358 | val_acc:95.7143% | lr:0.004232 | time: 24s736ms
[2019-06-23 17:43:51,425][INFO]: ResNet34 | epoch:87/100 | tol_epoch:87 | loss:0.0007 | acc:100.0% | val_loss:1.6195 | val_acc:95.9921% | lr:0.004492 | time: 24s879ms
[2019-06-23 17:44:16,194][INFO]: ResNet34 | epoch:88/100 | tol_epoch:88 | loss:0.0008 | acc:100.0% | val_loss:1.5680 | val_acc:96.1111% | lr:0.004753 | time: 24s767ms
[2019-06-23 17:44:40,930][INFO]: ResNet34 | epoch:89/100 | tol_epoch:89 | loss:0.0007 | acc:100.0% | val_loss:1.5667 | val_acc:96.0317% | lr:0.005014 | time: 24s735ms
[2019-06-23 17:45:05,694][INFO]: ResNet34 | epoch:90/100 | tol_epoch:90 | loss:0.0007 | acc:100.0% | val_loss:1.5874 | val_acc:95.6349% | lr:0.005276 | time: 24s760ms
[2019-06-23 17:45:30,763][INFO]: ResNet34 | epoch:91/100 | tol_epoch:91 | loss:0.0009 | acc:100.0% | val_loss:1.6272 | val_acc:95.5952% | lr:0.005537 | time: 24s770ms
[2019-06-23 17:45:55,574][INFO]: ResNet34 | epoch:92/100 | tol_epoch:92 | loss:0.0006 | acc:100.0% | val_loss:1.5748 | val_acc:95.9921% | lr:0.005797 | time: 24s810ms
[2019-06-23 17:46:20,278][INFO]: ResNet34 | epoch:93/100 | tol_epoch:93 | loss:0.0007 | acc:100.0% | val_loss:1.5951 | val_acc:95.9127% | lr:0.006054 | time: 24s702ms
[2019-06-23 17:46:44,966][INFO]: ResNet34 | epoch:94/100 | tol_epoch:94 | loss:0.0009 | acc:100.0% | val_loss:1.5651 | val_acc:96.0714% | lr:0.006308 | time: 24s685ms
[2019-06-23 17:47:09,756][INFO]: ResNet34 | epoch:95/100 | tol_epoch:95 | loss:0.0006 | acc:100.0% | val_loss:1.6176 | val_acc:95.9921% | lr:0.006559 | time: 24s783ms
[2019-06-23 17:47:34,821][INFO]: ResNet34 | epoch:96/100 | tol_epoch:96 | loss:0.0009 | acc:100.0% | val_loss:1.5680 | val_acc:95.7143% | lr:0.006806 | time: 24s758ms
[2019-06-23 17:47:59,666][INFO]: ResNet34 | epoch:97/100 | tol_epoch:97 | loss:0.0015 | acc:100.0% | val_loss:1.6624 | val_acc:95.5159% | lr:0.007048 | time: 24s843ms
[2019-06-23 17:48:24,511][INFO]: ResNet34 | epoch:98/100 | tol_epoch:98 | loss:0.0007 | acc:100.0% | val_loss:1.5514 | val_acc:96.0317% | lr:0.007284 | time: 24s844ms
[2019-06-23 17:48:49,292][INFO]: ResNet34 | epoch:99/100 | tol_epoch:99 | loss:0.0006 | acc:100.0% | val_loss:1.5427 | val_acc:96.2698% | lr:0.007514 | time: 24s776ms
[2019-06-23 17:49:14,095][INFO]: ResNet34 | epoch:100/100 | tol_epoch:100 | loss:0.0005 | acc:100.0% | val_loss:1.5948 | val_acc:96.1111% | lr:0.007737 | time: 24s802ms
